x,y,z
0.1819270126650741,0.1307398089018031,0.1810971198004019
0.4015593603726325,0.0576198604778693,0.1198153358983058
0.2703493668262435,-0.1680835019641158,0.5073553672390793
0.429970958944584,-0.0143401541505738,0.3215167040279426
0.0531741006015928,0.1248588542787828,0.6010678223870496
0.2684095274417782,-0.1622066770859886,0.0953310098422265
0.0686595713459496,0.0893992862529453,0.5891076990575926
0.0999385754112769,0.306103623033834,0.3615392761954121
0.1366031227132089,0.0563609864048612,0.3525810944699135
0.0626622683435306,0.1924045845423005,0.3656787639618089
0.0631558963338058,0.2877008634254844,0.4439973321095941
0.0743428867331217,0.239477140714453,0.5031713097257657
0.4213814223590626,-0.060044795123787,0.1194071599801657
0.1359071489759875,0.1983478200485093,0.1114628408842359
0.0808428872161505,0.0675594215840214,0.6249311710248981
0.2141259342765987,-0.0638261879573708,0.5892542538450622
0.1102250160908585,0.2249909063350461,0.5655176184862751
0.3008378086937605,0.1285894038616277,0.5146610351165348
0.1267855278982904,0.1580757641882935,0.3244618222126947
0.1267855278982904,0.1580757641882935,0.3244618222126946
-0.2025577663584296,0.0324335504405918,0.5969052670868611
0.3389147402934471,0.2955293882626823,0.1944052890446085
0.1581144048541997,-0.1478923513523143,0.5786168634458769
0.16139581493057,-0.1648082900518372,0.2557053830235288
0.2192841808943129,0.0631083085882424,0.1061817594388241
0.3057145614299055,-0.1496752224080635,0.5018897068756245
-0.001826339724156,-0.3575136847558723,0.2776589066821059
0.3379306215990387,0.2442723273262077,0.3112202282292214
0.2307579721849915,-0.2308957830639601,0.1630387284039179
0.0480856947669722,0.1393535674002681,0.5133994990857806
0.0480856947669722,0.1393535674002681,0.5133994990857806
0.1354789276181629,0.3727406560449667,0.3126685258058965
0.1540113262339864,-0.0239947169554055,0.6117819599227765
0.1540113262339864,-0.0239947169554052,0.6117819599227765
0.209774201508464,-0.3555221927771975,0.3282098197272597
0.209774201508464,-0.3555221927771975,0.3282098197272594
0.2097742015084642,-0.3555221927771977,0.328209819727259
0.1488936093699785,-0.0039190262787924,0.6219841342478141
0.0477484761827235,-0.2028268024338546,0.251349203797609
0.4080954251203569,0.1529140241720638,0.2844336157206008
0.4080954251203567,0.1529140241720645,0.2844336157206008
0.2972957357641974,0.2882412330563124,0.1498129162368723
0.0073033250651293,0.2753608191306482,0.47310241237614
0.0389010280826152,-0.3627509541108896,0.2517035947438793
0.0647593685694267,0.1134100955599738,0.6132681006472441
0.1867417431655813,0.3521350014024447,0.0907473675443
0.1265740839959329,-0.2962029362373323,0.4477018659132843
0.1232186410385849,-0.0268927461462203,0.1527530901411182
0.0389699273839935,-0.2251518332958821,0.4414255427509547
0.1024374139182825,-0.2815809595631806,0.4847636569225413
0.2709425068973246,-0.0968800883648292,0.5441005497195714
0.0743448573957067,-0.2959739959943682,0.3346122727495808
0.1034023591801366,0.1134723713708922,0.355286726774709
0.1415964850117113,0.2087640437858829,0.5522751328811152
-0.1332751128980191,0.0340852500019343,0.6255510832508546
0.4431752910582538,0.0283878240091412,0.1084628774772927
-0.0534506499915902,0.0410073647677055,0.6386717704458383
0.2251775489934597,-0.1081977028466594,0.0955992951406762
0.143233138375745,-0.1230302022936771,0.6056826888382807
0.256470545851721,-0.2768021835107877,0.4355881857837862
-0.0103510385918747,-0.3380967592854956,0.3855451496966761
0.1590213695343301,-0.1118350737216277,0.5970808489321299
0.3076964246504367,-0.2771321008225572,0.3636486209648841
-0.008482892515483,-0.2245582018968526,0.5009092534625224
-0.0034681636389603,0.1135598987440645,0.5370989937588201
0.1144513286641668,0.2317912523355087,0.0995959049454653
0.3146755778208646,0.2112439153038802,0.1152400829008176
-0.0029977519418075,-0.0011342819608369,0.6454401864386279
0.1411006714913336,-0.2568784380067905,0.5195691492995852
0.1071221354057809,-0.3891663772352069,0.2766085940624584
0.195348126797941,0.232230543310158,0.5312663449331138
0.0058640714714595,-0.2061590782576286,0.5112357223406055
0.2328204005525641,-0.3459768836589208,0.3124425683976252
0.0411719897423383,-0.0457801981265466,0.6217204625148246
0.0927682334482008,0.1790640198803036,0.4358344268965585
0.3931499827893238,-0.184939527961653,0.2351702551774109
0.0687646833301277,0.1251815746286692,0.6170666275258635
0.1377635523093125,-0.0707261256153064,0.6132799561638459
0.3900708390421983,0.1667873504367802,0.2245428934520406
0.0235237713550018,0.2137584553230112,0.2132596854766429
0.1806033822710223,0.2737116065639631,0.4604462855105053
0.1533021637982146,0.2438611707074144,0.2529927797974262
