x,y,z
0.1819270126650741,0.1307398089018031,0.1810971198004019
0.0648828894244123,-0.0996145050038408,0.2020965402134129
0.4015593603726325,0.0576198604778693,0.1198153358983058
0.0510881367128131,-0.2614188179447936,0.5579456190404111
0.0502598181085341,0.1412155302495391,0.2664276261844341
0.3432819516761572,0.2332437527251326,0.4037975263468328
0.0028084193383714,0.1137852416652297,0.6319203500924657
0.0531741006015928,0.1248588542787828,0.6010678223870496
0.2684095274417782,-0.1622066770859886,0.0953310098422265
0.0686595713459496,0.0893992862529453,0.5891076990575926
0.2041346389217029,-0.331384290606463,0.4455329701191668
0.0999385754112769,0.306103623033834,0.3615392761954121
0.1035524745874847,-0.2034201584542957,0.5876948364728555
0.0626622683435306,0.1924045845423005,0.3656787639618089
0.0631558963338058,0.2877008634254844,0.4439973321095941
0.0743428867331217,0.239477140714453,0.5031713097257657
0.4213814223590626,-0.060044795123787,0.1194071599801657
0.0046686735483845,-0.0614694855502395,0.6042164896547016
0.1359071489759875,0.1983478200485093,0.1114628408842359
-0.045674064433084,-0.0639331075733036,0.6372413359577687
0.0808428872161505,0.0675594215840214,0.6249311710248981
0.1502460405520094,0.1318894697320757,0.6017551962624434
0.2083770310991156,-0.2789587825453589,0.3135192865879906
0.1102250160908585,0.2249909063350461,0.5655176184862751
0.1670434207648293,0.2246181171326288,0.5553942862024644
-0.0088579944848135,-0.0194825381494763,0.6448632217945149
0.0063925266759909,-0.1606700142607486,0.2673861338820399
0.0063925266759909,-0.1606700142607485,0.2673861338820398
0.0446189953669403,0.1423395231092624,0.4083229393895392
0.3389147402934471,0.2955293882626823,0.1944052890446085
0.2411136811827872,-0.2141681583054043,0.5199678213331782
0.1927438756631244,0.3212184722664217,0.4632686438969227
0.1927438756631245,0.321218472266422,0.4632686438969223
0.0403717694893786,0.2210869836973478,0.5891580781348695
-0.0365820313205298,-0.1190215609271987,0.5692810612445312
0.4731379678165351,0.0461043699709118,0.2226488931303782
0.16139581493057,-0.1648082900518372,0.2557053830235288
0.2192841808943129,0.0631083085882424,0.1061817594388241
