x,y,z,execution_time,distance,joint_delta_6ea,joint_delta_3ea,joint1_delta,joint2_delta,joint3_delta,joint4_delta,joint5_delta,joint6_delta,average_node
-0.0132384659475906,-0.0108810404509578,0.6446802926685979,0.6673511293645878,0.43338882512704047,0.6442601122097802,0.6593879049358605,0.8314162776776658,0.04631025447818892,0.7963135505126878,0.0014396787820421095,0.0024163249209126904,0.004581204847611424,0.5112651646447139
-0.1451978194404465,0.0524336693938121,0.6176084338118053,0.743326488706847,0.5670604879336554,0.753832059890713,0.7371318089744295,0.9482959038353447,0.11982592421039884,0.7675513821731181,0.005817808414332733,0.9687050286815173,0.007525802082478228,0.5805892547660312
0.0531741006015928,0.1248588542787828,0.6010678223870496,0.373716632443452,0.3654432329968661,0.32505930843146635,0.32904599769830284,0.39580409873607914,0.05702107752832079,0.4591598005620424,0.024226953193656968,0.0038193469108970556,0.028587234500000242,0.2512998266897747
0.2684095274417782,-0.1622066770859886,0.0953310098422265,0.2710472279255933,0.45636025740573266,0.2769447413884756,0.2738814106263256,0.1837426275399911,0.48958828017506134,0.2065062022356581,0.04319716253977585,0.0035037963502054744,0.047830063079152045,0.21663778162911612
0.0686595713459496,0.0893992862529453,0.5891076990575926,0.2936344969196417,0.3243071473300277,0.2614690000477807,0.2729969470468265,0.3106758894848432,0.1505237729813584,0.32540353057240706,0.0025009743365050022,0.0011748464241274365,0.0035066620775976894,0.2027729636048527
-0.4322334558750974,-0.1565181143046913,0.1693877646556467,0.6694045174553633,0.9662069842571094,0.832659735541381,0.8433817827348075,0.9480529732623457,0.7200013694705163,0.4974007590507158,0.019176480111204847,0.00873993019064329,0.021354620882149542,0.6516464471403812
0.2072738093792708,0.3925212359356105,0.3338514620474448,0.4394250513348219,0.5048975352221675,0.5425497246136428,0.5452041155052595,0.3682246452554383,0.6008791536089453,0.6822483272945982,0.034172284814240096,0.0045298913690742515,0.038064886887034806,0.4176776429809359
-0.0898411673146712,0.1072847007733444,0.5432574527182836,0.5646817248467291,0.480387133203729,0.46849398682526144,0.47863663669874074,0.7691659186987289,0.1959837373488797,0.12650695338178383,0.011554900782441825,0.004416244625079012,0.01320723335197796,0.36741767764298094
0.1516843045064465,0.1084748264953669,0.551268740886333,0.20944558521577447,0.23286581432815254,0.17127080341205472,0.1752230809037117,0.21001766232492364,0.06732078917680846,0.2643427762379459,0.020095594983533353,0.0038498848734292526,0.024511411256237427,0.12998266897746968
-0.0900580037571073,-0.0712071981134473,0.2202292155132878,0.6591375770029798,0.5196025429971433,0.7364197956128083,0.7506752133495572,0.8393196570707178,0.312333595414972,0.8149322841585966,0.008397926702951827,9.399406507524043e-05,0.007896325412058942,0.5788561525129982
0.0826558360338753,-0.0145033658623338,0.552729918919881,0.1817248459955342,0.2621962446356858,0.10707237293716387,0.11474724508984376,0.058362340218817754,0.29780315878632424,0.09469031046313424,0.008428753360826787,0.00308798620169162,0.011176710952629685,0.0779896013864818
0.2041346389217029,-0.331384290606463,0.4455329701191668,0.4722792607812538,0.41271136087101257,0.5631306113793411,0.5567039582311927,0.3457705842700024,0.5267716377630534,0.8434982859446247,0.031103674740450594,0.3167245720368317,0.03582565946805926,0.43847487001733104
-0.0671150097146591,-0.1817379428482246,0.5949859646082478,0.5369609856264889,0.5133511956020013,0.5238916229494024,0.5261105972453831,0.6524568839265708,0.09635263245696056,0.6176190950803302,0.033691896914138195,0.005798513426401551,0.03996425154350241,0.40554592720970534
-0.3004132067683539,0.3215955637221044,0.3182282055396036,0.5924024640669693,0.8349456321036272,0.7210005683842295,0.7226172274103595,0.7882110747325036,0.554193970308219,0.5561310303119531,0.041518326991196515,0.0014098808216474346,0.047180094929233654,0.5580589254766031
0.0999385754112769,0.306103623033834,0.3615392761954121,0.40965092402530023,0.43546661573069373,0.24173353068271733,0.24285484451890282,0.4260671275436917,0.14475956725496503,0.009279548738129395,0.03017154448021512,0.001367163816342072,0.03516319302167428,0.18197573656845756
-0.1267552506857076,-0.4460968610515349,0.1884518769966671,0.4845995893229188,0.8092367505850875,0.679077246055223,0.6811421175063598,0.6265344631542635,0.7181614618531027,0.5422411216418113,0.038783732786003174,0.0023312096810254204,0.044887813342910754,0.5268630849220103
0.1035524745874847,-0.2034201584542957,0.5876948364728555,0.4363449692008996,0.3704530191344116,0.4784958786856237,0.48246406755167864,0.3726348040765233,0.24808208592588185,0.8320164944499391,0.02865456738952379,0.0007276834613241943,0.033251732168542825,0.37435008665511266
-0.0932791546471666,0.0511770312565658,0.2181689916638736,0.7125256673526846,0.5206244920179417,0.7838852420354249,0.7988585306843646,0.8958264511998001,0.3460816564023695,0.8397390628235081,0.006679182883575906,0.008623218848136039,0.006465744925958657,0.6152512998266897
-0.119498666113322,0.1007943813522472,0.1823655365524101,0.7217659137604274,0.5843102454558406,0.6274771871767296,0.6334102759237716,0.8276711024850901,0.033130456058743665,0.7272089570414142,0.02817831454485472,0.004290594577111733,0.02962182536878645,0.4904679376083189
0.1366031227132089,0.0563609864048612,0.3525810944699135,0.24845995893154485,0.18247839287829126,0.2751776025101258,0.28236404105404955,0.13232476799655216,0.345793551882023,0.4861578924353811,0.014043896172416774,0.005135422742960252,0.017213856555721496,0.21663778162911612
0.0626622683435306,0.1924045845423005,0.3656787639618089,0.3562628336755953,0.34742133874655573,0.3425605599575103,0.34904474271858626,0.4257614487932566,0.18397851427053707,0.33682557436188076,0.018062557236704323,0.006102718300488481,0.02072069861159535,0.268630849220104
0.2247532980184028,0.2261152990252267,0.4544338367276483,0.2464065708422634,0.2740651680938334,0.2407969035278195,0.2409625166305896,0.2670157447267684,0.16953299333257607,0.27623065545616016,0.03272527073207529,0.00484691782345894,0.03740570047047498,0.18197573656845756
-0.3006225153010123,0.1273633420570161,0.1992942616854835,0.6632443531830368,0.7879513372060708,0.605464378024915,0.6167729815737486,0.9301830813098341,0.3086703087215187,0.18249571395001696,0.012435748513837276,0.005124905896466101,0.012852372478711415,0.4766031195840555
0.0631558963338058,0.2877008634254844,0.4439973321095941,0.4373716632440463,0.43249632913341163,0.278103113530547,0.2809010380643495,0.4592560543110795,0.08689514942266288,0.14048117921353737,0.026172598346588305,0.0034792362072602855,0.031048253817715383,0.21663778162911612
0.2101387646310608,0.2240652674478951,0.3695063591965123,0.3100616016428577,0.28359435345747763,0.15546141239279737,0.1538536010902677,0.2775186902860876,0.10259075668873781,0.025261337996657272,0.03561435201093639,0.0035910686982811696,0.04034842607077977,0.11785095320623919
0.0893788224104317,0.387984792504764,0.4332713867432165,0.8983572895297699,0.5287099367316075,0.6322732852737445,0.632025592030001,0.45633314063333624,0.5559647226689184,0.8654690713178053,0.035782071957451395,0.09110501186952133,0.0419304605957635,0.49393414211438474
0.2382319011345718,0.1452446899559172,0.4962262930491752,0.19199178644791778,0.1843666854461827,0.17249406721256363,0.1787893973648258,0.1857860706717674,0.09684861472029566,0.2909543420848081,0.014936018181573016,0.002145754266235733,0.016306337964257196,0.1317157712305026
-0.193175040671324,0.2098449272169724,0.3746570632129504,0.6488706365505963,0.6354435349502588,0.4238934897781319,0.428555979274421,0.7851663673669961,0.041612583563581385,0.08692750404659791,0.02542367164146376,0.004529260550389117,0.02867492153038301,0.33102253032928947
0.0743428867331217,0.239477140714453,0.5031713097257657,0.42505133470238143,0.38452195202240785,0.2642578039967393,0.26889035730385547,0.430942380780458,0.023066949349450076,0.22018184003573615,0.021462944664488042,0.0010426126395678577,0.024746116627992636,0.20103986135181978
0.4213814223590626,-0.060044795123787,0.1194071599801657,0.3511293634494036,0.4305367519494275,0.2805191584748077,0.2740417965030471,0.048149418280356196,0.6725051697108235,0.2678241360493153,0.052143601305855464,0.0002623162143522935,0.05962426161892103,0.2131715771230503
0.1841709007039705,0.0760292550744188,0.556408232233111,0.1817248459955342,0.19370097286985757,0.1313234569472809,0.13756683773679068,0.13224185438377797,0.021642518902845558,0.3289135519489646,0.012935653383451207,0.002431134912397405,0.016447911681288514,0.10225303292894282
-0.2293120854218131,0.1511037602055844,0.2420359296010775,0.6724845995907796,0.691368258920349,0.5670017045136443,0.5700516158278391,0.868629137426956,0.12290883738145876,0.3342772956074917,0.03343934759716482,0.004659602809075033,0.0378581127758074,0.44194107452339687
-0.2293120854218132,0.1511037602055844,0.2420359296010777,0.6724845995907796,0.6914324792502546,0.5698246392846147,0.5695452202947858,0.8678324604257213,0.12284876943635793,0.3340850482149329,0.043078990156155,0.0016874447589280788,0.04823488217870413,0.44020797227036396
-0.2368367517075607,-0.1532274775639027,0.4081172807327816,0.6694045174553633,0.6594350671144236,0.4465928342954415,0.45138241889927483,0.8708070484717904,0.03510508440715921,0.011638913536060735,0.025317325965493808,0.0018572787574196892,0.029880347177488286,0.35008665511265163
0.0046686735483845,-0.0614694855502395,0.6042164896547016,0.45277207392262153,0.3913118762889507,0.3946442310933118,0.4063244666440278,0.5074597415543026,0.20638300605733834,0.3578061083840802,0.005151958065148307,0.0006842398692141009,0.0074315192654911015,0.30329289428076256
-0.0882976551113052,-0.1274719887544611,0.1085320643095547,0.7566735112946468,0.6179527338855098,0.6910968223558044,0.6460055483103202,0.7348861035002108,0.26162947628412453,0.7024111170538547,0.1712865107718871,0.009493356689734347,0.18485684844316647,0.5563258232235702
-0.1913801265281602,-0.1379339480097721,0.2571667695622673,0.6704312115000041,0.6353572654300115,0.5497905101202406,0.5554416293733538,0.8544375040829607,0.002323647356483554,0.4388049844024188,0.0260774497255736,0.002785666749107579,0.029527590684797697,0.4246100519930676
-0.1036960051626204,0.1597190235353255,0.2131842796772252,0.6160164271056584,0.569156923442549,0.5312625904471585,0.546063070295439,0.7283276293018416,0.031829090981678285,0.6125984383387651,0.0002567129262934678,0.005105443940442896,0.0007979886876578161,0.4246100519930676
-0.1294421855600194,-0.0435246229915999,0.61767147170483,0.7515400410699491,0.5474503240823021,0.4387634706867086,0.3025368447354391,0.10060993777759247,0.3255807877165967,0.6375559690469584,0.4188065764590641,0.025069640456993787,0.4486625901919962,0.33102253032928947
0.0504166937965463,-0.3518410586176353,0.4135710503576304,0.4363449691994056,0.5114758321386966,0.3855238849057058,0.391697520446351,0.4847903396650224,0.25628308392148075,0.29658265691624414,0.01979125500046696,0.00427992229647622,0.023554546216450808,0.30329289428076256
-0.1451067135735216,0.427393227277933,0.2690169358368195,0.5133470225877996,0.774074325899108,0.6490235772811769,0.6516861254251121,0.6442390735409442,0.604809040511286,0.5273591249402544,0.03699878956007535,0.0008211344411272249,0.04176990426134857,0.5043327556325823
-0.1451067135735216,0.4273932272779329,0.2690169358368204,0.4948665297738082,0.7740626105281798,0.655017165102866,0.651872394654585,0.6442807809346123,0.6049224976775299,0.5278064245426553,0.052357345600164674,0.0005531797008138333,0.06060295303031718,0.5077989601386481
0.2333754374768913,0.1608217319607637,0.3679910201794054,0.20533880903422344,0.20087638115578016,0.11555971844909552,0.11829748903127606,0.2048096785801053,0.037858922150752386,0.10787531571643957,0.0223494083225374,0.005331594901034202,0.025896977969039957,0.09358752166377816
0.1359071489759875,0.1983478200485093,0.1114628408842359,0.30184804928124964,0.48964474466201763,0.4004837648601298,0.38190887293550685,0.3300695193688163,0.346358235519038,0.45835703970311154,0.08910457905423412,0.004314682366925102,0.09853470599217859,0.30502599653379553
-0.1994400492142004,-0.3257461186660165,0.3394961769989325,0.5420944558526806,0.7233276532428139,0.5180721314056138,0.5173909870235148,0.7196622167753962,0.3247895844573704,0.21717454106566747,0.04185581693203246,0.003275781737988375,0.048771419664602765,0.4003466204506066
-0.1994400492142004,-0.3257461186660165,0.3394961769989325,0.5821355236145858,0.7232286397327561,0.5079887810914491,0.516771339989977,0.7192201331484759,0.3244314711417316,0.21623796622063302,0.01623016308776282,0.000743893391342267,0.019347407090898546,0.4003466204506066
-0.0291964968819482,-0.0587541134989874,0.6348349907640322,0.8480492813154815,0.44876691673340474,0.6874483607594796,0.41084885123947457,0.3427028598266526,0.21832049614050836,0.6714779381365016,0.8307778083630962,0.1351506986372089,0.8397254468882458,0.48353552859618715
-0.3346853427956374,0.1316688911470391,0.3815111149546423,0.6827515400416689,0.7777629334240769,0.6115049996438857,0.614740053941091,0.9390294202801795,0.2557973276059928,0.21509893979390274,0.03436883940669127,0.0008252283641427526,0.03903111999861685,0.4766031195840555
-0.045674064433084,-0.0639331075733036,0.6372413359577687,0.40965092402530023,0.4689057631715225,0.43262196561833294,0.41660070919850717,0.32209814626409183,0.17069156702271976,0.7810625999817841,0.006157946790144577,0.8599533821324424,0.006141058981488499,0.3379549393414211
0.3493888591384777,-0.0183738921863168,0.1519747610908148,0.23305954825446365,0.3501595975342752,0.14185663019834419,0.1368028274506332,0.01712185731518878,0.4387794303455728,0.09881701149481621,0.04519871864200875,0.0005070625342211983,0.050571805027754047,0.11091854419410745
0.3493888591384779,-0.0183738921863168,0.151974761090815,0.23921971252529614,0.35017760761981015,0.13115191800285267,0.13696870257279342,0.0174823740213469,0.4388190013144908,0.09867104882631875,0.01440775537520649,0.008183257585443283,0.01623211608343569,0.11091854419410745
0.3493888591384776,-0.0183738921863174,0.1519747610908149,0.24435318275148785,0.35029591238676633,0.14430880312637334,0.1367992691226479,0.0170589560545601,0.4390409159045153,0.09864461341121372,0.05182971404803574,0.0014460580746278094,0.058161529907488685,0.11091854419410745
0.349388859138478,-0.0183738921863168,0.1519747610908152,0.23100616016368816,0.3502169305650362,0.1485574363530061,0.13739669990548398,0.018041310499711943,0.4386757736957145,0.09925599389638208,0.06173483980320302,0.0027214323774648803,0.06945300647940329,0.11091854419410745
0.3000116596807226,-0.0586100969815159,0.1475101100826112,0.19917864476339095,0.34992479077741695,0.19739287391609475,0.185958739705537,0.06455460631115599,0.3624403782104705,0.26142723906139503,0.06401609515283968,0.003204700735875285,0.07130070925636908,0.14731369150779894
-0.0444140901347305,-0.0882241987182317,0.6272864740648629,0.59342915811161,0.4670927550874068,0.6298407145820689,0.44529597276005595,0.3910651006756491,0.276511321719884,0.637893862659663,0.5625182451537395,0.05584940982268643,0.5887119499242521,0.4298093587521664
-0.1959859709024507,-0.3531341431161161,0.3525981210162133,0.5338809034910728,0.7379944713666977,0.5766427832826703,0.5785559325462435,0.7051687657044305,0.40185134043756454,0.37478970051170163,0.037039617324708604,0.004767376544893848,0.041328505181707706,0.4454072790294627
-0.0691130590584944,0.052444653729899,0.6230171143397211,0.6724845995907796,0.4827720969329921,0.5987712937257677,0.6061293824479541,0.8451551510865496,0.08027478405733877,0.5492618873215483,0.021737885462792796,0.004591295565757984,0.0264155212014267,0.4592720970537261
-0.0179204210161654,0.0789259199413376,0.6372481985669448,0.5195071868586318,0.44371769692185187,0.478032387413991,0.489587517021528,0.4571795044013889,0.18748068416320307,0.7619086503369278,0.00811435382684616,0.004048483844796732,0.00902099484862287,0.3968804159445407
0.0808428872161505,0.0675594215840214,0.6249311710248981,0.3562628336755953,0.33536115284111107,0.2675354139201132,0.27764197157747705,0.23621823684498014,0.021949133040532875,0.618955097461714,0.005856863311594199,0.005592327277519552,0.00793887080695017,0.21663778162911612
0.2141259342765987,-0.0638261879573708,0.5892542538450622,0.45379876796726226,0.20756971681553474,0.3050399481044818,0.30973989639983207,0.09831548501130144,0.21686207547844924,0.782753306504871,0.020657587531666757,0.01671046185421416,0.024465008264907905,0.23396880415944543
-0.0368732994989219,0.1012147969176454,0.6330954756416277,0.5338809034910728,0.4674796940697984,0.5725217216875965,0.5772088770314201,0.6509009733094026,0.07859406869848713,0.8169255722419021,0.02815040419600826,0.00570090656769605,0.03387317334325683,0.44194107452339687
0.3033146990460132,-0.1211168713843678,0.2194290682811387,0.1591375770014858,0.29176985819940915,0.17722784317478582,0.16896738796070504,0.12820293004963054,0.2776224369691654,0.17278712915179778,0.0540915443296799,0.006910931885829345,0.06105018998502617,0.12998266897746968
-0.0258047965160001,-0.0914061680077006,0.6362229466033661,0.7761806981532791,0.4547998275680911,0.48485699725261544,0.49823138853500876,0.43943725061918,0.15573177775948208,0.8592159718187083,0.00046126090134856893,0.0355798936098219,0.0005113344708213384,0.39168110918544197
-0.0112081098113684,-0.4258117013713459,0.1613643343505106,0.42299794661160584,0.7219559632376654,0.5055983439799595,0.5181513275443423,0.5418387267127274,0.6068048320298225,0.25460457595580294,0.005497464864167545,0.00442641330292124,0.007368218782143745,0.4020797227036395
-0.2489754514008899,0.0619210574914833,0.5599303285293394,0.7453798767976227,0.6709728812238064,0.7202448745180852,0.7299920946707553,0.9830460315090318,0.18409458341116972,0.6087409550948879,0.01819495339639573,0.007515705318231259,0.022183138004966595,0.5632582322357018
0.1502460405520094,0.1318894697320757,0.6017551962624434,0.4219712525669651,0.29382167471274223,0.39739859971926705,0.3960648133706596,0.24480916193336752,0.20297976103129542,0.8210833914039471,0.03950803176962779,0.00919329391080391,0.047234919291223164,0.30329289428076256
-0.4476606223488945,-0.1488109656283597,0.2358994528599825,0.7166324435342357,0.9569872408595722,0.956894770014452,0.9432589879586462,0.9570928871496314,0.7769836937026332,0.7664722189327864,0.0008254219800900866,0.9939010963073653,0.001033088459526514,0.7383015597920277
-0.2318163385562362,-0.2586177270800847,0.1839148081270948,0.5903490759761937,0.7717060459709424,0.5265150604106699,0.5357995496887462,0.780848561769085,0.3787895660975359,0.10817732442082219,0.0150243906528708,0.005778915754570594,0.017680744811737065,0.41594454072790293
0.2083770310991156,-0.2789587825453589,0.3135192865879906,0.31930184804910644,0.3733984141816532,0.2025291415987356,0.21197568157973906,0.3150845033065792,0.23498842632245265,0.015172590142363105,0.00688011085065541,0.005646702166432251,0.007039434355515803,0.16464471403812825
-0.0624402711551,-0.3550563242571372,0.4419912308208303,0.46611909651042127,0.6042064571678248,0.5006606838662991,0.5077539599201351,0.5918494973608772,0.30540592173792014,0.44538045994786507,0.020620421497962414,0.003287902945846807,0.023851311458139287,0.389948006932409
0.0246163780608059,0.0655703836199998,0.6405035926415721,0.6108829568794667,0.40017576276250083,0.6043013341309764,0.6048018623905536,0.6533658545163941,0.12250201715899312,0.8613083729879014,0.03263065459124602,0.12400171671266264,0.032592632924815575,0.4662045060658579
0.1102250160908585,0.2249909063350461,0.5655176184862751,0.3757700205342275,0.3716364554255541,0.39960133719599733,0.4077879946202161,0.3780006200677155,0.18450905678927138,0.6303191063078794,0.015075527796279107,0.0001542593204160314,0.018131865218766387,0.3119584055459272
0.1670434207648293,0.2246181171326288,0.5553942862024644,0.43839835729018106,0.3326551374366257,0.47849879169778897,0.47573860635459836,0.3163130203962521,0.32504673366809916,0.8328489903935722,0.04476885606999921,0.025774383161157363,0.051449649875716055,0.3708838821490468
-0.1617483681807085,-0.17259415837719,0.394044073054414,0.6478439425074496,0.5765955528354417,0.4678198704791886,0.4729433586407165,0.788769426542525,0.0906725113166482,0.18199536317908815,0.02467249058107436,0.004824308980187537,0.029190790496377447,0.35875216637781626
0.3008378086937605,0.1285894038616277,0.5146610351165348,0.3839835728943415,0.1786726118393536,0.3997563819730522,0.38619344626680113,0.13697869460363948,0.38699624569254737,0.7940403817750157,0.009301377725153935,0.7385787809169123,0.009970103488031212,0.30502599653379553
-0.054793768063397,-0.1762034222630173,0.5438869836678758,0.479466119096727,0.4734410153970426,0.3899189901607899,0.3997419798741253,0.6349070957205595,0.08733582161003867,0.22148371027787178,0.01005777175108693,0.002888436449091104,0.012608122233116439,0.30329289428076256
0.1926254667072728,0.033161734799171,0.3756950752896653,0.18583162217559127,0.09908789479371219,0.1506505179758726,0.15323405466440354,0.057318885476354865,0.20495930084420852,0.3292499845226482,0.024499838888375876,0.0032380664894023116,0.02687224621849164,0.11265164644714036
0.1830307794232101,-0.1645242053260137,0.5272859785160191,0.292607802875001,0.24516708032131398,0.20445273933068267,0.20706082041277818,0.2480408845239359,0.05018562805270298,0.3214650243402515,0.025544532597211254,0.003381552257638815,0.028648030087621436,0.16464471403812825
-0.0377012630050052,0.23843315414997,0.5803497353002306,0.5472279260788724,0.5139824595392306,0.5790122451222687,0.5810832007687481,0.47989794713851697,0.35055205516847904,0.8630257403117413,0.023744929898821307,0.14533629449859847,0.02722155170909112,0.4592720970537261
-0.0377012630050052,0.2384331541499699,0.5803497353002307,0.6180698151964339,0.5139433718448942,0.5759503886441314,0.5797454007796675,0.47931939327662687,0.3539444492358545,0.8558558387760393,0.015693652395718804,0.18425077942334017,0.017682470512631186,0.45060658578856155
0.1267855278982904,0.1580757641882935,0.3244618222126947,0.33675564681696313,0.27965427485530403,0.2917240870727351,0.3026662189581625,0.30354920522260587,0.16620464677777796,0.42516375053012084,0.004730451461269019,0.002613293733069249,0.006068428810265018,0.23396880415944543
0.1267855278982904,0.1580757641882935,0.3244618222126946,0.292607802875001,0.2796347491468421,0.2967408556162344,0.3026699271230857,0.3031358792754571,0.16655146860465375,0.4255864418480452,0.01917357869028751,0.0033623533892469513,0.02076105855078163,0.23396880415944543
-0.2025577663584296,0.0324335504405918,0.5969052670868611,0.39219712525744355,0.6237694140745813,0.33698329582950814,0.31709569046107605,0.05228120906219616,0.3643305629782617,0.7379535098180506,0.09123044942290459,0.002976720056436713,0.10079064202265763,0.266897746967071
-0.0491435801735274,0.1257661690222443,0.6081417936827338,0.5492813141681537,0.47348540170673153,0.4723743084815726,0.4813425588925038,0.6597790438869443,0.030194373063166156,0.5188486381926077,0.014185901716487726,0.000853545234598174,0.01842688784172811,0.37261698440207974
-0.0491435801735274,0.1257661690222443,0.6081417936827338,0.5492813141696478,0.473667681709348,0.4775071971223812,0.4809471129526926,0.6588576413485397,0.029833208130629382,0.5195977436167212,0.028725934299627685,0.006099154310759076,0.03529925884198759,0.37261698440207974
-0.039724895098668,-0.0822383946100531,0.6345860162751507,0.5667351129360105,0.46532930511754816,0.5876762343404534,0.5709949796537251,0.6857300808537009,0.039494967799092597,0.7713358062458059,0.004295392079767903,0.9431385351310682,0.004594680765927482,0.4592720970537261
-0.2683473560920919,0.1734246449012651,0.5237211552372241,0.7443531827544759,0.7163394595292215,0.8021180054202864,0.8065176384946167,0.8708844260073313,0.4000753782953872,0.8558310029377934,0.035600841695445064,0.0002519035728126611,0.04168626885017085,0.6221837088388213
-0.2683473560920919,0.1734246449012651,0.5237211552372241,0.8850102669419703,0.7162139207633974,0.7930389989481421,0.8023948350761931,0.8710791398861202,0.39546621102164337,0.8460584439960489,0.018534400101046122,0.04471458407006494,0.02094887774861697,0.6239168110918544
-0.0088579944848135,-0.0194825381494763,0.6448632217945149,0.4342915811101241,0.4294932318834402,0.42759260337087407,0.43455365270850077,0.3859576477821094,0.08624597226877811,0.8129778345777334,0.022260501118110693,0.00850799169803044,0.017453642377889645,0.36395147313691506
0.0063925266759909,-0.1606700142607486,0.2673861338820399,0.4743326488705353,0.42369107746403734,0.4943797260330546,0.5006258156211176,0.518989007841216,0.23656590107692507,0.6313792289429365,0.02293330456707146,0.006931801264089915,0.025350195163015114,0.38648180242634317
0.0063925266759909,-0.1606700142607485,0.2673861338820398,0.4168377823407734,0.423597200524291,0.49095916655962846,0.5008985276662818,0.5195272483305523,0.2366706473994916,0.6311996891940258,0.01327334865333557,0.004082113485103444,0.013884754543915743,0.3847487001733102
0.0446189953669403,0.1423395231092624,0.4083229393895392,0.4147843942499978,0.31753300040164495,0.3874346126886056,0.3952631660827461,0.4296073496162387,0.3283110912577891,0.33626621836149917,0.015489836788212873,0.0036575896960999695,0.01845510515050084,0.30329289428076256
-0.1509358359182792,0.0720024716191919,0.2823057467143445,0.7197125256681581,0.5573997069066182,0.6921274402892719,0.7034395147927561,0.9145910717529756,0.2359137979091016,0.590396086206052,0.014383978316443906,0.00039049152665932,0.016638772808436383,0.5441941074523396
0.3389147402934471,0.2955293882626823,0.1944052890446085,0.32751540041071436,0.4735072753814699,0.4180679014285909,0.4154367163278279,0.24342374013635157,0.6463639471822115,0.4184730478505211,0.04507618262129826,0.0034660685537452438,0.05127733317480665,0.32062391681109187
0.2411136811827872,-0.2141681583054043,0.5199678213331782,0.44045174538095666,0.2776072757634154,0.4648332884073777,0.4574577984388436,0.24638602301940524,0.39408487283815447,0.8276556943247716,0.016179161524344492,0.48025886055788125,0.019893074524133834,0.35875216637781626
-0.0971463051086761,0.2954829634413051,0.5130289587430997,0.5626283367574476,0.5934285140311081,0.5426397305392264,0.5503404597154246,0.6408656967605965,0.250989070851546,0.5588297779568986,0.020100364993076592,0.006939009358362762,0.022400193284574998,0.4246100519930676
-0.2696496981766573,-0.1958969118546116,0.3947608213839307,0.6262833675580419,0.7184342883300797,0.5114662294256663,0.5213006973062259,0.8528673159365531,0.17770903597198262,0.13630476747553633,0.013212912425687982,0.003434178344656052,0.015937480125569208,0.4072790294627383
